dataset_number/I:physics_short/C:crossSection/D:genFiltEff/D:kFactor/D:relUncertUP/D:relUncertDOWN/D:generator_name/C														
300515				413960000		1.00E+00		1		0		0		
300516				180800000		1.00E+00		1		0		0		
300517				250580000		1.00E+00		1		0		0		
300518				413990000		1.00E+00		1		0		0		
300519				414170000		1.00E+00		1		0		0		
300520				180830000		1.00E+00		1		0		0		
300521				250590000		1.00E+00		1		0		0		
300522				414020000		1.00E+00		1		0		0		
300523				414010000		1.00E+00		1		0		0		
300524				180870000		1.00E+00		1		0		0		
300525				250550000		1.00E+00		1		0		0		
300526				413980000		1.00E+00		1		0		0		
300527				414240000		1.00E+00		1		0		0		
300528				180790000		1.00E+00		1		0		0		
300529				250760000		1.00E+00		1		0		0		
300530				413940000		1.00E+00		1		0		0		
300531				180790000		1.00E+00		1		0		0		
300532				250630000		1.00E+00		1		0		0		
300533				30211000		6.28E-02		1		0		0		
300534				30206000		5.92E-02		1		0		0		
300535				6672900		7.52E-02		1		0		0		
300536				6663800		7.07E-02		1		0		0		
300537				1354000		1.00E+00		1		0		0		
300538				1347200		1.00E+00		1		0		0		
300539				267880		1.00E+00		1		0		0		
300540				266840		1.00E+00		1		0		0		
300541				1789400		1.00E+00		1		0		0		
300542				4180500		4.13E-01		1		0		0		
300543				551440		1.65E-02		1		0		0		
300544				414000000		6.13E-03		1		0		0		
300545				413860000		3.58E-03		1		0		0		
300546				414050000		3.81E-03		1		0		0		
300547				414160000		1.40E-02		1		0		0		
300548				413980000		9.08E-03		1		0		0		
300549				414070000		9.77E-03		1		0		0		
300550				414110000		1.02E-02		1		0		0		
300551				414030000		6.18E-03		1		0		0		
300552				413980000		3.60E-03		1		0		0		
300553				414000000		3.87E-03		1		0		0		
300554				413880000		1.43E-02		1		0		0		
300555				414050000		9.22E-03		1		0		0		
300556				413980000		9.91E-03		1		0		0		
300557				414030000		1.04E-02		1		0		0		
300558				213050		2.92E-02		1		0		0		
300559				161390		5.72E-02		1		0		0		
300560				250650000		1.20E-03		1		0		0		
300561				250610000		1.22E-03		1		0		0		
300562				180820000		6.14E-04		1		0		0		
300563				180840000		6.09E-04		1		0		0		
300564				371970000		7.53E-04		1		0		0		
300566				371950000		3.78E-04		1		0		0		
300567				371960000		1.65E-03		1		0		0		
300568				371880000		8.83E-04		1		0		0		
300569				371990000		9.66E-04		1		0		0		
300570				372020000		1.11E-03		1		0		0		
300571				371970000		7.64E-04		1		0		0		
300573				371950000		3.85E-04		1		0		0		
300574				372000000		1.69E-03		1		0		0		
300575				371950000		9.01E-04		1		0		0		
300576				371990000		9.87E-04		1		0		0		
300577				372040000		1.14E-03		1		0		0		
300578				123750000		9.15E-02		1		0		0		
300579				124570000		9.10E-02		1		0		0		
300580				123830000		8.60E-02		1		0		0		
300581				124620000		8.50E-02		1		0		0		
300582				123700000		9.98E-02		1		0		0		
300583				124490000		9.87E-02		1		0		0		
300584				123610000		9.60E-02		1		0		0		
300585				124570000		9.53E-02		1		0		0		
300586				123740000		8.99E-02		1		0		0		
300587				124500000		8.91E-02		1		0		0		
300588				123840000		1.04E-01		1		0		0		
300589				124550000		1.04E-01		1		0		0		
300590				123670000		5.35E-02		1		0		0		
300591				124520000		5.29E-02		1		0		0		
300592				123750000		5.85E-02		1		0		0		
300593				124640000		5.80E-02		1		0		0		
300594				123660000		7.37E-02		1		0		0		
300595				124740000		7.31E-02		1		0		0		
300598				626780000		2.24E-03		1		0		0		
300599				617630000		2.23E-03		1		0		0		
300600				63800		2.21E-02		1		0		0		
300601				63800		2.12E-02		1		0		0		
300602				160400		2.50E-02		1		0		0		
300603				160400		2.41E-02		1		0		0		
300604				18120		2.31E-02		1		0		0		
300605				18120		2.23E-02		1		0		0		
300606				43730		2.26E-02		1		0		0		
300607				43730		2.17E-02		1		0		0		
300630				9798		6.82E-03		1		0		0		
300631				9798		6.82E-03		1		0		0		
300632				9798		2.11E-02		1		0		0		
300633				9798		2.11E-02		1		0		0		
300700				123690000		6.44E-02		1		0		0		
300701				124530000		6.40E-02		1		0		0		
300702				123790000		6.14E-02		1		0		0		
300703				124540000		6.08E-02		1		0		0		
300704				123660000		7.69E-02		1		0		0		
300705				124420000		7.65E-02		1		0		0		
300706				27404000		6.38E-02		1		0		0		
300707				27548000		6.39E-02		1		0		0		
300708				27399000		6.71E-02		1		0		0		
300709				27525000		6.74E-02		1		0		0		
300710				27441000		8.74E-02		1		0		0		
300711				27511000		8.82E-02		1		0		0		
300712				27401000		7.78E-02		1		0		0		
300713				27537000		7.81E-02		1		0		0		
300714				27408000		7.03E-02		1		0		0		
300715				27542000		7.06E-02		1		0		0		
300716				27427000		9.11E-02		1		0		0		
300717				27511000		9.21E-02		1		0		0		
300718				124080000		8.87E-02		1		0		0		
300719				124590000		8.78E-02		1		0		0		
300720				123680000		9.26E-02		1		0		0		
300721				124550000		9.21E-02		1		0		0		
300722				123720000		1.24E-02		1		0		0		
300723				124510000		1.22E-02		1		0		0		
300724				123760000		1.28E-02		1		0		0		
300725				124560000		1.25E-02		1		0		0		
300726				123670000		2.29E-02		1		0		0		
300727				124490000		2.24E-02		1		0		0		
300728				123810000		3.31E-02		1		0		0		
300729				124640000		3.30E-02		1		0		0		
300730				123730000		2.21E-02		1		0		0		
300731				124510000		2.18E-02		1		0		0		
300732				123920000		3.20E-02		1		0		0		
300733				124460000		3.17E-02		1		0		0		
300734				123690000		5.33E-02		1		0		0		
300735				124590000		5.27E-02		1		0		0		
300736				123940000		5.58E-02		1		0		0		
300737				124510000		5.50E-02		1		0		0		
300738				123590000		7.31E-02		1		0		0		
300739				124310000		7.28E-02		1		0		0		
300740				123800000		7.68E-02		1		0		0		
300741				124520000		7.61E-02		1		0		0		
300742				123680000		4.16E-03		1		0		0		
300743				124530000		4.01E-03		1		0		0		
300744				123700000		1.53E-02		1		0		0		
300745				124620000		1.51E-02		1		0		0		
300746				123630000		2.22E-02		1		0		0		
300747				124510000		2.21E-02		1		0		0		
300748				123740000		8.82E-03		1		0		0		
300749				124480000		8.65E-03		1		0		0		
300997				113030000		1.25E-01		1		0		0		
300999				112440000		1.26E-01		1		0		0		
301000				17.477		1.00E+00		1		0		0		
301001				2.9215		1.00E+00		1		0		0		
301002				1.0819		1.00E+00		1		0		0		
301003				0.19551		1.00E+00		1		0		0		
301004				0.037403		1.00E+00		1		0		0		
301005				0.010607		1.00E+00		1		0		0		
301006				0.0042586		1.00E+00		1		0		0		
301007				0.001422		1.00E+00		1		0		0		
301008				0.00054526		1.00E+00		1		0		0		
301009				0.00022993		1.00E+00		1		0		0		
301010				0.00010386		1.00E+00		1		0		0		
301011				4.94E-05		1.00E+00		1		0		0		
301012				2.45E-05		1.00E+00		1		0		0		
301013				1.25E-05		1.00E+00		1		0		0		
301014				1.00E-05		1.00E+00		1		0		0		
301015				2.93E-06		1.00E+00		1		0		0		
301016				8.98E-07		1.00E+00		1		0		0		
301017				2.81E-07		1.00E+00		1		0		0		
301018				1.26E-07		1.00E+00		1		0		0		
301020				17.477		1.00E+00		1		0		0		
301021				2.9215		1.00E+00		1		0		0		
301022				1.0819		1.00E+00		1		0		0		
301023				0.19551		1.00E+00		1		0		0		
301024				0.037403		1.00E+00		1		0		0		
301025				0.010607		1.00E+00		1		0		0		
301026				0.0042586		1.00E+00		1		0		0		
301027				0.001422		1.00E+00		1		0		0		
301028				0.00054526		1.00E+00		1		0		0		
301029				0.00022992		1.00E+00		1		0		0		
301030				0.00010386		1.00E+00		1		0		0		
301031				4.94E-05		1.00E+00		1		0		0		
301032				2.45E-05		1.00E+00		1		0		0		
301033				1.25E-05		1.00E+00		1		0		0		
301034				1.00E-05		1.00E+00		1		0		0		
301035				2.93E-06		1.00E+00		1		0		0		
301036				8.98E-07		1.00E+00		1		0		0		
301037				2.81E-07		1.00E+00		1		0		0		
301038				1.26E-07		1.00E+00		1		0		0		
301040				17.476		1.00E+00		1		0		0		
301041				2.9211		1.00E+00		1		0		0		
301042				1.082		1.00E+00		1		0		0		
301043				0.19551		1.00E+00		1		0		0		
301044				0.037402		1.00E+00		1		0		0		
301045				0.010607		1.00E+00		1		0		0		
301046				0.0042584		1.00E+00		1		0		0		
301047				0.001422		1.00E+00		1		0		0		
301048				0.00054527		1.00E+00		1		0		0		
301049				0.00022992		1.00E+00		1		0		0		
301050				0.00010387		1.00E+00		1		0		0		
301051				4.94E-05		1.00E+00		1		0		0		
301052				2.45E-05		1.00E+00		1		0		0		
301053				1.25E-05		1.00E+00		1		0		0		
301054				1.00E-05		1.00E+00		1		0		0		
301055				2.93E-06		1.00E+00		1		0		0		
301056				8.98E-07		1.00E+00		1		0		0		
301057				2.81E-07		1.00E+00		1		0		0		
301058				1.26E-07		1.00E+00		1		0		0		
301060				32.059		1.00E+00		1		0		0		
301061				5.0033		1.00E+00		1		0		0		
301062				1.7547		1.00E+00		1		0		0		
301063				0.31237		1.00E+00		1		0		0		
301064				0.060788		1.00E+00		1		0		0		
301065				0.017666		1.00E+00		1		0		0		
301066				0.0072889		1.00E+00		1		0		0		
301067				0.0025068		1.00E+00		1		0		0		
301068				0.00098621		1.00E+00		1		0		0		
301069				0.0004245		1.00E+00		1		0		0		
301070				0.00019462		1.00E+00		1		0		0		
301071				9.33E-05		1.00E+00		1		0		0		
301072				4.63E-05		1.00E+00		1		0		0		
301073				2.35E-05		1.00E+00		1		0		0		
301074				1.84E-05		1.00E+00		1		0		0		
301075				5.10E-06		1.00E+00		1		0		0		
301076				1.43E-06		1.00E+00		1		0		0		
301077				4.01E-07		1.00E+00		1		0		0		
301078				1.53E-07		1.00E+00		1		0		0		
301080				22.193		1.00E+00		1		0		0		
301081				3.2849		1.00E+00		1		0		0		
301082				1.0831		1.00E+00		1		0		0		
301083				0.1754		1.00E+00		1		0		0		
301084				0.030979		1.00E+00		1		0		0		
301085				0.0082863		1.00E+00		1		0		0		
301086				0.0031593		1.00E+00		1		0		0		
301087				0.0010027		1.00E+00		1		0		0		
301088				0.00036812		1.00E+00		1		0		0		
301089				0.00014946		1.00E+00		1		0		0		
301090				6.53E-05		1.00E+00		1		0		0		
301091				3.02E-05		1.00E+00		1		0		0		
301092				1.45E-05		1.00E+00		1		0		0		
301093				7.26E-06		1.00E+00		1		0		0		
301094				5.67E-06		1.00E+00		1		0		0		
301095				1.60E-06		1.00E+00		1		0		0		
301096				4.72E-07		1.00E+00		1		0		0		
301097				1.43E-07		1.00E+00		1		0		0		
301098				6.16E-08		1.00E+00		1		0		0		
301100				32.059		1.00E+00		1		0		0		
301101				5.0033		1.00E+00		1		0		0		
301102				1.7546		1.00E+00		1		0		0		
301103				0.31237		1.00E+00		1		0		0		
301104				0.060788		1.00E+00		1		0		0		
301105				0.017666		1.00E+00		1		0		0		
301106				0.0072888		1.00E+00		1		0		0		
301107				0.0025068		1.00E+00		1		0		0		
301108				0.00098621		1.00E+00		1		0		0		
301109				0.00042453		1.00E+00		1		0		0		
301110				0.00019462		1.00E+00		1		0		0		
301111				9.33E-05		1.00E+00		1		0		0		
301112				4.63E-05		1.00E+00		1		0		0		
301113				2.35E-05		1.00E+00		1		0		0		
301114				1.84E-05		1.00E+00		1		0		0		
301115				5.10E-06		1.00E+00		1		0		0		
301116				1.43E-06		1.00E+00		1		0		0		
301117				4.01E-07		1.00E+00		1		0		0		
301118				1.53E-07		1.00E+00		1		0		0		
301120				22.194		1.00E+00		1		0		0		
301121				3.2849		1.00E+00		1		0		0		
301122				1.0831		1.00E+00		1		0		0		
301123				0.1754		1.00E+00		1		0		0		
301124				0.030979		1.00E+00		1		0		0		
301125				0.0082863		1.00E+00		1		0		0		
301126				0.0031593		1.00E+00		1		0		0		
301127				0.0010027		1.00E+00		1		0		0		
301128				0.00036812		1.00E+00		1		0		0		
301129				0.00014946		1.00E+00		1		0		0		
301130				6.53E-05		1.00E+00		1		0		0		
301131				3.02E-05		1.00E+00		1		0		0		
301132				1.45E-05		1.00E+00		1		0		0		
301133				7.26E-06		1.00E+00		1		0		0		
301134				5.67E-06		1.00E+00		1		0		0		
301135				1.60E-06		1.00E+00		1		0		0		
301136				4.72E-07		1.00E+00		1		0		0		
301137				1.43E-07		1.00E+00		1		0		0		
301138				6.16E-08		1.00E+00		1		0		0		
301140				32.059		1.00E+00		1		0		0		
301141				5.0033		1.00E+00		1		0		0		
301142				1.7545		1.00E+00		1		0		0		
301143				0.31237		1.00E+00		1		0		0		
301144				0.060788		1.00E+00		1		0		0		
301145				0.017666		1.00E+00		1		0		0		
301146				0.0072888		1.00E+00		1		0		0		
301147				0.0025068		1.00E+00		1		0		0		
301148				0.00098621		1.00E+00		1		0		0		
301149				0.00042453		1.00E+00		1		0		0		
301150				0.00019462		1.00E+00		1		0		0		
301151				9.33E-05		1.00E+00		1		0		0		
301152				4.63E-05		1.00E+00		1		0		0		
301153				2.35E-05		1.00E+00		1		0		0		
301154				1.84E-05		1.00E+00		1		0		0		
301155				5.10E-06		1.00E+00		1		0		0		
301156				1.43E-06		1.00E+00		1		0		0		
301157				4.01E-07		1.00E+00		1		0		0		
301158				1.53E-07		1.00E+00		1		0		0		
301160				22.193		1.00E+00		1		0		0		
301161				3.2849		1.00E+00		1		0		0		
301162				1.0831		1.00E+00		1		0		0		
301163				0.1754		1.00E+00		1		0		0		
301164				0.030979		1.00E+00		1		0		0		
301165				0.0082863		1.00E+00		1		0		0		
301166				0.0031593		1.00E+00		1		0		0		
301167				0.0010027		1.00E+00		1		0		0		
301168				0.00036812		1.00E+00		1		0		0		
301169				0.00014946		1.00E+00		1		0		0		
301170				6.53E-05		1.00E+00		1		0		0		
301171				3.02E-05		1.00E+00		1		0		0		
301172				1.45E-05		1.00E+00		1		0		0		
301173				7.26E-06		1.00E+00		1		0		0		
301174				5.67E-06		1.00E+00		1		0		0		
301175				1.60E-06		1.00E+00		1		0		0		
301176				4.72E-07		1.00E+00		1		0		0		
301177				1.43E-07		1.00E+00		1		0		0		
301178				6.16E-08		1.00E+00		1		0		0		
301200				0.0095175		1.00E+00		1		0		0		
301204				0.001762		1.00E+00		1		0		0		
301209				0.0017717		1.00E+00		1		0		0		
301215				0.0088432		1.00E+00		1		0		0		
301216				0.00080617		1.00E+00		1		0		0		
301217				0.00010351		1.00E+00		1		0		0		
301218				1.83E-05		1.00E+00		1		0		0		
301220				0.0088801		1.00E+00		1		0		0		
301221				0.00080295		1.00E+00		1		0		0		
301222				0.00010332		1.00E+00		1		0		0		
301223				1.83E-05		1.00E+00		1		0		0		
301229				0.0015797		1.00E+00		1		0		0		
301231				0.0126		1.00E+00		1		0		0		
301235				0.012655		1.00E+00		1		0		0		
301242				0.1101		1.00E+00		1		0		0		
301243				0.011414		1.00E+00		1		0		0		
301244				0.0017797		1.00E+00		1		0		0		
301245				0.00040537		1.00E+00		1		0		0		
301246				0.10993		1.00E+00		1		0		0		
301247				0.011432		1.00E+00		1		0		0		
301248				0.0017827		1.00E+00		1		0		0		
301249				0.00040799		1.00E+00		1		0		0		
301254				7.9175		1.00E+00		1		0		0		
301255				1.5935		1.00E+00		1		0		0		
301256				0.4954		1.00E+00		1		0		0		
301257				0.19501		1.00E+00		1		0		0		
301258				0.12942		1.00E+00		1		0		0		
301259				0.088575		1.00E+00		1		0		0		
301260				0.062095		1.00E+00		1		0		0		
301261				0.044367		1.00E+00		1		0		0		
301262				0.032265		1.00E+00		1		0		0		
301263				0.023771		1.00E+00		1		0		0		
301264				0.017761		1.00E+00		1		0		0		
301265				0.013423		1.00E+00		1		0		0		
301266				0.010256		1.00E+00		1		0		0		
301267				0.0078815		1.00E+00		1		0		0		
301268				0.0061134		1.00E+00		1		0		0		
301269				0.0047698		1.00E+00		1		0		0		
301270				0.0037552		1.00E+00		1		0		0		
301271				0.0029735		1.00E+00		1		0		0		
301272				0.0023654		1.00E+00		1		0		0		
301273				0.0018902		1.00E+00		1		0		0		
301274				0.0015197		1.00E+00		1		0		0		
301275				0.0012264		1.00E+00		1		0		0		
301276				0.00099422		1.00E+00		1		0		0		
301277				0.00080888		1.00E+00		1		0		0		
301278				0.000542		1.00E+00		1		0		0		
301279				0.00036783		1.00E+00		1		0		0		
301280				0.00025369		1.00E+00		1		0		0		
301281				0.00017732		1.00E+00		1		0		0		
301282				0.00012588		1.00E+00		1		0		0		
301283				9.09E-05		1.00E+00		1		0		0		
301284				6.64E-05		1.00E+00		1		0		0		
301285				4.95E-05		1.00E+00		1		0		0		
301286				3.75E-05		1.00E+00		1		0		0		
301287				2.89E-05		1.00E+00		1		0		0		
301288				0.0007192		1.00E+00		1		0		0		
301289				9.15E-05		1.00E+00		1		0		0		
301290				1.33E-05		1.00E+00		1		0		0		
301291				1002000000		1.00E+00		1		0		0		
301292				1101000000		1.00E+00		1		0		0		
301295				17498		1.00E+00		1		0		0		
301296				8190.4		1.00E+00		1		0		0		
301297				2341		1.00E+00		1		0		0		
301298				848.09		1.00E+00		1		0		0		
301299				23.947		1.00E+00		1		0		0		
301300				6.2009		1.00E+00		1		0		0		
301301				1.8298		1.00E+00		1		0		0		
301302				0.58171		1.00E+00		1		0		0		
301303				0.19459		1.00E+00		1		0		0		
301304				0.066049		1.00E+00		1		0		0		
301305				0.022708		1.00E+00		1		0		0		
301306				0.0078121		1.00E+00		1		0		0		
301307				0.0026985		1.00E+00		1		0		0		
301308				0.00093784		1.00E+00		1		0		0		
301309				0.00033317		1.00E+00		1		0		0		
301311				16.353		1.00E+00		1		0		0		
301313				0.52758		1.00E+00		1		0		0		
301315				0.043373		1.00E+00		1		0		0		
301317				0.004818		1.00E+00		1		0		0		
301322				8.9857		1.00E+00		1		0		0		
301323				8.742		1.00E+00		1		0		0		
301324				3.1201		1.00E+00		1		0		0		
301325				1.1261		1.00E+00		1		0		0		
301326				0.45981		1.00E+00		1		0		0		
301327				0.20685		1.00E+00		1		0		0		
301328				0.10016		1.00E+00		1		0		0		
301329				0.051346		1.00E+00		1		0		0		
301330				0.027481		1.00E+00		1		0		0		
301331				0.015226		1.00E+00		1		0		0		
301332				0.0086884		1.00E+00		1		0		0		
301333				0.0050843		1.00E+00		1		0		0		
301334				0.00072097		1.00E+00		1		0		0		
301335				0.00014069		1.00E+00		1		0		0		
301339				26247000		3.20E-04		1		0		0		
301340				252870		5.40E-04		1		0		0		
301341				4550.1		1.07E-03		1		0		0		
301342				266.6		1.76E-03		1		0		0		
301343				20.268		2.16E-03		1		0		0		
301344				1.729		5.22E-02		1		0		0		
301345				0.21134		5.04E-02		1		0		0		
301346				0.03632		2.20E-02		1		0		0		
301347				0.0034451		7.85E-03		1		0		0		
301348				0.00018452		1.05E-03		1		0		0		
301352				26247000		3.20E-04		1		0		0		
301353				252720		5.31E-04		1		0		0		
301354				4516.6		9.55E-04		1		0		0		
301355				256.27		1.36E-03		1		0		0		
301356				17.434		1.84E-03		1		0		0		
301357				1.255		5.55E-02		1		0		0		
301358				0.16028		5.56E-02		1		0		0		
301359				0.029631		2.38E-02		1		0		0		
301360				0.0029826		8.27E-03		1		0		0		
301361				0.0001661		1.09E-03		1		0		0		
301365				26247000		3.20E-04		1		0		0		
301366				252820		5.35E-04		1		0		0		
301367				4535.1		9.70E-04		1		0		0		
301368				259.9		1.20E-03		1		0		0		
301369				17.483		9.57E-04		1		0		0		
301370				0.94759		3.06E-02		1		0		0		
301371				0.072002		4.10E-02		1		0		0		
301372				0.010464		2.00E-02		1		0		0		
301373				0.0009171		7.51E-03		1		0		0		
301374				4.74E-05		1.02E-03		1		0		0		
301378				26246000		3.19E-04		1		0		0		
301379				252750		5.29E-04		1		0		0		
301380				4518.6		9.16E-04		1		0		0		
301381				254.84		9.89E-04		1		0		0		
301382				16.094		6.87E-04		1		0		0		
301383				0.71523		2.65E-02		1		0		0		
301384				0.046979		4.48E-02		1		0		0		
301385				0.0071845		2.27E-02		1		0		0		
301386				0.0006904		8.28E-03		1		0		0		
301387				3.84E-05		1.10E-03		1		0		0		
301388				0.0076958		1.00E+00		1		0		0		
301389				0.003853		1.00E+00		1		0		0		
301390				0.001154		1.00E+00		1		0		0		
301391				0.002247		1.00E+00		1		0		0		
301392				0.000576		1.00E+00		1		0		0		
301393				0.01156		1.00E+00		1		0		0		
301394				0.005767		1.00E+00		1		0		0		
301395				0.00085		1.00E+00		1		0		0		
301396				0.001692		1.00E+00		1		0		0		
301397				0.0001632		1.00E+00		1		0		0		
301398				1.82E-05		1.00E+00		1		0		0		
301399				3.8288		1.00E+00		1		0		0		
301400				1076		1.00E+00		1		0		0		
301401				680.57		1.00E+00		1		0		0		
301402				367.14		1.00E+00		1		0		0		
301403				206.14		1.00E+00		1		0		0		
301404				83.53		1.00E+00		1		0		0		
301405				38.832		1.00E+00		1		0		0		
301406				10.999		1.00E+00		1		0		0		
301407				1.2884		1.00E+00		1		0		0		
301408				0.074822		1.00E+00		1		0		0		
301409				9.30E-06		1.00E+00		1		0		0		
301410				17.411		1.00E+00		1		0		0		
301411				2.0243		1.00E+00		1		0		0		
301412				0.16399		1.00E+00		1		0		0		
301413				0.0024969		1.00E+00		1		0		0		
301414				6.88E-05		1.00E+00		1		0		0		
301415				20.354		1.00E+00		1		0		0		
301416				322.1		1.00E+00		1		0		0		
301417				201.1		1.00E+00		1		0		0		
301418				2.3326		1.00E+00		1		0		0		
301419				4.9033		1.00E+00		1		0		0		
301420				66.323		1.00E+00		1		0		0		
301421				35.462		1.00E+00		1		0		0		
301422				0.24546		1.00E+00		1		0		0		
301423				0.7271		1.00E+00		1		0		0		
301424				7.3195		1.00E+00		1		0		0		
301425				1.1597		1.00E+00		1		0		0		
301426				0.0032729		1.00E+00		1		0		0		
301427				0.020485		1.00E+00		1		0		0		
301428				0.053777		1.00E+00		1		0		0		
301429				2.90E-06		1.00E+00		1		0		0		
301430				9.52E-05		1.00E+00		1		0		0		
301431				0.0009241		1.00E+00		1		0		0		
301432				7.00E-07		1.00E+00		1		0		0		
301433				9.30E-06		1.00E+00		1		0		0		
301434				9.00E-06		1.00E+00		1		0		0		
301435				7.40E-06		1.00E+00		1		0		0		
301436				1.9399		1.00E+00		1		0		0		
301437				1.8976		1.00E+00		1		0		0		
301438				1.7816		1.00E+00		1		0		0		
301439				1.549		1.00E+00		1		0		0		
301440				1.1165		1.00E+00		1		0		0		
